,Open,High,Low,Close,Volume,QuoteVolume
2022-09-10 02:39:00+09:00,3028389.0,3028389.0,3024247.0,3025360.0,4.79848271,14518955.45282351
2022-09-10 02:40:00+09:00,3024976.0,3025544.0,3018422.0,3021107.0,11.74151993,35470651.43633142
2022-09-10 02:41:00+09:00,3021533.0,3025544.0,3021525.0,3024699.0,7.1183474,21525704.06830488
2022-09-10 02:42:00+09:00,3024666.0,3025544.0,3023259.0,3024297.0,2.51476499,7605345.93357775
2022-09-10 02:43:00+09:00,3024820.0,3026719.0,3023894.0,3025644.0,3.41676809,10337702.83229845
2022-09-10 02:44:00+09:00,3025913.0,3026001.0,3022130.0,3022450.0,4.43773969,13416671.21688115
2022-09-10 02:45:00+09:00,3022631.0,3023655.0,3021319.0,3021791.0,3.03296575,9167518.82969392
2022-09-10 02:46:00+09:00,3021631.0,3024774.0,3021307.0,3023333.0,4.10991163,12425526.74764486
2022-09-10 02:47:00+09:00,3023254.0,3026285.0,3022264.0,3025446.0,3.2094511,9706566.95906762
2022-09-10 02:48:00+09:00,3025445.0,3027097.0,3024561.0,3024693.0,1.66598315,5041612.93020766
2022-09-10 02:49:00+09:00,3024561.0,3025487.0,3023795.0,3024563.0,2.54973857,7711918.0407122
2022-09-10 02:50:00+09:00,3024557.0,3025247.0,3021968.0,3022063.0,3.00125654,9074554.10461446
2022-09-10 02:51:00+09:00,3022127.0,3023397.0,3020434.0,3021193.0,3.36021506,10153465.24500809
2022-09-10 02:52:00+09:00,3021352.0,3023408.0,3015934.0,3016575.0,7.41111507,22384568.79744417
2022-09-10 02:53:00+09:00,3016446.0,3021257.0,3012800.0,3020320.0,12.88852903,38880608.49477875
2022-09-10 02:54:00+09:00,3020585.0,3022872.0,3019758.0,3022569.0,3.2250128,9744261.59421697
2022-09-10 02:55:00+09:00,3021808.0,3023480.0,3019700.0,3023449.0,4.34226832,13121114.66284266
2022-09-10 02:56:00+09:00,3023710.0,3026861.0,3023177.0,3025051.0,4.79674088,14510251.55973879
2022-09-10 02:57:00+09:00,3025081.0,3025561.0,3024140.0,3024469.0,3.15418398,9540304.89246723
2022-09-10 02:58:00+09:00,3024817.0,3025765.0,3023443.0,3025681.0,1.80422252,5457041.48301034
2022-09-10 02:59:00+09:00,3025557.0,3026188.0,3024348.0,3024531.0,1.26705999,3833178.23122244
2022-09-10 03:00:00+09:00,3024608.0,3025791.0,3022654.0,3023176.0,3.31092176,10012912.5582875
2022-09-10 03:01:00+09:00,3023144.0,3024044.0,3017300.0,3017853.0,7.20918763,21773905.02827849
2022-09-10 03:02:00+09:00,3018246.0,3018890.0,3015519.0,3015756.0,2.77767579,8380863.48732904
2022-09-10 03:03:00+09:00,3015963.0,3020712.0,3015800.0,3019863.0,5.46855802,16508221.23684228
2022-09-10 03:04:00+09:00,3020058.0,3021488.0,3019091.0,3019160.0,2.86248917,8646318.36747431
2022-09-10 03:05:00+09:00,3019574.0,3019574.0,3013946.0,3016345.0,7.2282909,21806278.34801427
2022-09-10 03:06:00+09:00,3015280.0,3018143.0,3015224.0,3017803.0,3.28880306,9921851.04897336
2022-09-10 03:07:00+09:00,3018029.0,3019540.0,3016263.0,3016263.0,4.15226269,12533690.26318625
2022-09-10 03:08:00+09:00,3017112.0,3019653.0,3016303.0,3018273.0,2.55715125,7716465.77009309
2022-09-10 03:09:00+09:00,3018068.0,3018219.0,3016014.0,3016014.0,4.77517982,14404432.81827946
2022-09-10 03:10:00+09:00,3015998.0,3016425.0,3013804.0,3014604.0,7.509745,22639687.78777528
2022-09-10 03:11:00+09:00,3014455.0,3017884.0,3013764.0,3016969.0,12.71573131,38342841.83073262
2022-09-10 03:12:00+09:00,3017021.0,3017772.0,3014081.0,3014472.0,3.35928399,10132444.99809121
2022-09-10 03:13:00+09:00,3014256.0,3014877.0,3013272.0,3014381.0,3.38810767,10212046.99841583
2022-09-10 03:14:00+09:00,3013888.0,3018749.0,3013588.0,3017916.0,6.85590279,20682972.66070965
2022-09-10 03:15:00+09:00,3018203.0,3019360.0,3016800.0,3018404.0,3.81849233,11524579.52760094
2022-09-10 03:16:00+09:00,3018431.0,3018713.0,3016919.0,3018194.0,2.33133992,7035067.07701897
2022-09-10 03:17:00+09:00,3018193.0,3018833.0,3016674.0,3017818.0,1.88425419,5686169.00941099
2022-09-10 03:18:00+09:00,3017820.0,3018159.0,3015714.0,3017607.0,2.63597865,7953034.66592523
2022-09-10 03:19:00+09:00,3017625.0,3017625.0,3014417.0,3016032.0,5.31703975,16034041.37987965
2022-09-10 03:20:00+09:00,3015311.0,3016846.0,3012083.0,3014792.0,6.38526225,19246234.21374461
2022-09-10 03:21:00+09:00,3013981.0,3015550.0,3012870.0,3015219.0,1.69739801,5116546.24362774
2022-09-10 03:22:00+09:00,3015500.0,3017915.0,3014966.0,3017578.0,2.66715663,8044152.37232108
2022-09-10 03:23:00+09:00,3017654.0,3020830.0,3017109.0,3019266.0,9.5349313,28781793.16217091
2022-09-10 03:24:00+09:00,3021753.0,3024525.0,3015650.0,3015650.0,20.86426843,63033106.77643231
2022-09-10 03:25:00+09:00,3016034.0,3017085.0,3013416.0,3016123.0,5.72180299,17251927.34940859
2022-09-10 03:26:00+09:00,3016783.0,3017079.0,3012944.0,3013810.0,3.44871715,10396868.18184131
2022-09-10 03:27:00+09:00,3013090.0,3014351.0,3012078.0,3012812.0,5.93519958,17883486.1001197
2022-09-10 03:28:00+09:00,3013052.0,3015107.0,3012665.0,3013291.0,2.44908414,7381693.36410088
2022-09-10 03:29:00+09:00,3014005.0,3016758.0,3013584.0,3014605.0,4.17747152,12594916.03925668
2022-09-10 03:30:00+09:00,3014013.0,3017125.0,3013748.0,3015619.0,2.83058686,8536318.56666536
2022-09-10 03:31:00+09:00,3016206.0,3016636.0,3014945.0,3016153.0,0.95397217,2877026.79743103
2022-09-10 03:32:00+09:00,3016150.0,3016150.0,3011884.0,3011884.0,3.1777489,9576848.49206504
2022-09-10 03:33:00+09:00,3011472.0,3013390.0,3009405.0,3013336.0,6.30507957,18984188.9684379
2022-09-10 03:34:00+09:00,3012705.0,3014493.0,3011973.0,3013522.0,4.31781297,13009644.23183342
2022-09-10 03:35:00+09:00,3013688.0,3014658.0,3011759.0,3011759.0,1.60996441,4851476.35999268
2022-09-10 03:36:00+09:00,3012924.0,3015783.0,3012924.0,3015480.0,2.16725186,6533632.57151671
2022-09-10 03:37:00+09:00,3015456.0,3016290.0,3015389.0,3016239.0,2.70219709,8149160.02026247
2022-09-10 03:38:00+09:00,3016303.0,3020351.0,3015716.0,3018856.0,7.07926546,21367717.99108471
2022-09-10 03:39:00+09:00,3019235.0,3019472.0,3016516.0,3018353.0,2.67052126,8059786.27553415
2022-09-10 03:40:00+09:00,3018198.0,3020311.0,3016959.0,3018351.0,3.27056502,9872948.75526622
2022-09-10 03:41:00+09:00,3018592.0,3020274.0,3016788.0,3017365.0,2.61299208,7887125.11230429
2022-09-10 03:42:00+09:00,3017187.0,3018494.0,3016566.0,3017475.0,2.31867535,6996905.28042474
2022-09-10 03:43:00+09:00,3017215.0,3019632.0,3017215.0,3018124.0,2.79550741,8439232.27086288
2022-09-10 03:44:00+09:00,3017958.0,3019788.0,3016712.0,3019788.0,1.30336451,3933421.01302309
2022-09-10 03:45:00+09:00,3018720.0,3020296.0,3017261.0,3020027.0,2.44271069,7373669.08147201
2022-09-10 03:46:00+09:00,3019687.0,3020238.0,3018077.0,3019405.0,0.81661538,2465473.63796124
2022-09-10 03:47:00+09:00,3019064.0,3019336.0,3017892.0,3018149.0,1.27427382,3846366.59275619
2022-09-10 03:48:00+09:00,3018153.0,3020092.0,3013646.0,3015653.0,7.38242228,22266082.92147647
2022-09-10 03:49:00+09:00,3015744.0,3016679.0,3013256.0,3014715.0,4.81326498,14511566.19175852
2022-09-10 03:50:00+09:00,3015320.0,3016154.0,3013768.0,3014394.0,2.05186062,6185776.92404375
2022-09-10 03:51:00+09:00,3014394.0,3017609.0,3012949.0,3015690.0,6.43203578,19392835.18376057
2022-09-10 03:52:00+09:00,3015212.0,3015212.0,3008947.0,3011706.0,9.72519764,29293828.51539344
2022-09-10 03:53:00+09:00,3011708.0,3012109.0,3008067.0,3010361.0,3.063278,9219772.49251994
2022-09-10 03:54:00+09:00,3010180.0,3011897.0,3009863.0,3010642.0,1.91632306,5769997.27046198
2022-09-10 03:55:00+09:00,3010753.0,3012994.0,3010333.0,3010743.0,2.56124287,7713192.76562897
2022-09-10 03:56:00+09:00,3011696.0,3014286.0,3010805.0,3013468.0,2.25224245,6784478.51164406
2022-09-10 03:57:00+09:00,3014256.0,3014283.0,3012103.0,3012763.0,1.57327207,4740509.55475546
2022-09-10 03:58:00+09:00,3012763.0,3014249.0,3011539.0,3012766.0,1.50227163,4526199.91826597
2022-09-10 03:59:00+09:00,3013673.0,3016166.0,3012383.0,3016166.0,2.78505,8395344.62749263
2022-09-10 04:00:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:01:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:02:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:03:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:04:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:05:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:06:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:07:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:08:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:09:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:10:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:11:00+09:00,3016166.0,3016166.0,3016166.0,3016166.0,0.0,0.0
2022-09-10 04:12:00+09:00,3019200.0,3022023.0,3016980.0,3020986.0,5.01185773,15137757.54324389
2022-09-10 04:13:00+09:00,3020986.0,3023950.0,3020020.0,3020870.0,4.19640629,12680937.71793773
2022-09-10 04:14:00+09:00,3020697.0,3022421.0,3020020.0,3021223.0,2.11606826,6393327.37454262
2022-09-10 04:15:00+09:00,3021138.0,3022882.0,3018675.0,3019412.0,3.05288636,9221292.68441979
2022-09-10 04:16:00+09:00,3019292.0,3020641.0,3016641.0,3017830.0,3.36012438,10142008.17427712
2022-09-10 04:17:00+09:00,3018537.0,3019622.0,3015413.0,3019622.0,1.99190909,6010868.72205059
2022-09-10 04:18:00+09:00,3019622.0,3021427.0,3019622.0,3020657.0,0.69852646,2109737.36579462
2022-09-10 04:19:00+09:00,3021478.0,3025568.0,3020835.0,3024092.0,2.33897521,7072295.0554952
2022-09-10 04:20:00+09:00,3023814.0,3024229.0,3021182.0,3021182.0,1.10745176,3347713.23186557
2022-09-10 04:21:00+09:00,3021441.0,3023745.0,3021157.0,3023745.0,2.32481984,7026634.7317172
2022-09-10 04:22:00+09:00,3024341.0,3025020.0,3023254.0,3023436.0,1.08652457,3286094.87205994
2022-09-10 04:23:00+09:00,3023326.0,3028047.0,3022721.0,3027424.0,5.73490449,17352720.37432277
2022-09-10 04:24:00+09:00,3027857.0,3031573.0,3027857.0,3030181.0,7.83395022,23735026.00135981
2022-09-10 04:25:00+09:00,3029335.0,3031776.0,3029335.0,3030209.0,2.71103,8215799.59381252
2022-09-10 04:26:00+09:00,3030702.0,3031357.0,3028709.0,3029531.0,3.25493681,9861694.51101126
2022-09-10 04:27:00+09:00,3029592.0,3031380.0,3029592.0,3031165.0,1.1980114,3630532.69956151
2022-09-10 04:28:00+09:00,3031120.0,3031562.0,3029680.0,3029833.0,1.28710819,3900397.28582344
2022-09-10 04:29:00+09:00,3029863.0,3032165.0,3029863.0,3030562.0,2.27322301,6890777.35191649
2022-09-10 04:30:00+09:00,3030977.0,3032869.0,3029592.0,3032307.0,2.13406115,6468408.49620077
2022-09-10 04:31:00+09:00,3032660.0,3033267.0,3029687.0,3030728.0,2.44271284,7405361.55737796
2022-09-10 04:32:00+09:00,3030794.0,3031114.0,3028761.0,3030106.0,1.09682286,3322989.08606845
2022-09-10 04:33:00+09:00,3030106.0,3031900.0,3029076.0,3030135.0,2.58711212,7839580.03102228
2022-09-10 04:34:00+09:00,3030058.0,3031148.0,3028697.0,3030779.0,2.07108123,6275011.25040716
2022-09-10 04:35:00+09:00,3030780.0,3031432.0,3029131.0,3030850.0,2.06728659,6264525.28861546
2022-09-10 04:36:00+09:00,3030308.0,3031753.0,3030021.0,3030850.0,0.70537454,2137971.64832186
2022-09-10 04:37:00+09:00,3031058.0,3031790.0,3029345.0,3029345.0,3.61127578,10945635.86005303
2022-09-10 04:38:00+09:00,3029345.0,3029832.0,3028175.0,3028685.0,2.53887885,7689792.81265072
2022-09-10 04:39:00+09:00,3028942.0,3029372.0,3026100.0,3026695.0,2.85985,8657618.92729641
2022-09-10 04:40:00+09:00,3026881.0,3028753.0,3026331.0,3027628.0,1.998103,6049624.34608206
2022-09-10 04:41:00+09:00,3028791.0,3031099.0,3028787.0,3030964.0,1.30012143,3939441.46321102
2022-09-10 04:42:00+09:00,3030428.0,3031498.0,3026541.0,3028181.0,4.84766341,14683560.30894574
2022-09-10 04:43:00+09:00,3028005.0,3028357.0,3025639.0,3027008.0,2.70057164,8175503.62924426
2022-09-10 04:44:00+09:00,3027008.0,3028427.0,3026702.0,3027052.0,2.58652112,7831115.39031915
2022-09-10 04:45:00+09:00,3027051.0,3029404.0,3026175.0,3029356.0,1.91644786,5803395.05971976
2022-09-10 04:46:00+09:00,3029229.0,3029577.0,3028347.0,3028566.0,1.08309659,3280487.965153
2022-09-10 04:47:00+09:00,3028612.0,3029467.0,3027101.0,3027108.0,1.63925059,4963669.56655737
2022-09-10 04:48:00+09:00,3027108.0,3028015.0,3026330.0,3028009.0,4.97999431,15075359.16892323
2022-09-10 04:49:00+09:00,3028018.0,3028480.0,3027264.0,3027593.0,1.64997512,4995871.7079148
2022-09-10 04:50:00+09:00,3027593.0,3032427.0,3026629.0,3031031.0,6.8826877,20851653.20782251
2022-09-10 04:51:00+09:00,3030644.0,3030852.0,3023569.0,3023642.0,7.74522425,23441568.22281941
2022-09-10 04:52:00+09:00,3023642.0,3024093.0,3020709.0,3021674.0,4.04474749,12224685.78570895
2022-09-10 04:53:00+09:00,3021934.0,3026550.0,3021809.0,3026344.0,6.28084335,18996748.66713697
2022-09-10 04:54:00+09:00,3026256.0,3027945.0,3025135.0,3027550.0,2.75454888,8337195.38273453
2022-09-10 04:55:00+09:00,3026910.0,3027619.0,3025953.0,3027048.0,2.53961375,7686676.89507654
2022-09-10 04:56:00+09:00,3026751.0,3026770.0,3024312.0,3025091.0,2.27562358,6884354.56007407
2022-09-10 04:57:00+09:00,3025091.0,3025438.0,3022128.0,3023822.0,2.543418,7690218.4275843
2022-09-10 04:58:00+09:00,3023362.0,3025260.0,3022430.0,3025260.0,1.3266777,4011408.23341385
2022-09-10 04:59:00+09:00,3025260.0,3032256.0,3025260.0,3029595.0,8.74792109,26499445.54775402
2022-09-10 05:00:00+09:00,3029471.0,3031476.0,3025319.0,3025319.0,6.04529108,18309068.32653356
2022-09-10 05:01:00+09:00,3025412.0,3026936.0,3021926.0,3021926.0,5.96251366,18029725.54057256
2022-09-10 05:02:00+09:00,3021888.0,3022216.0,3017140.0,3017283.0,2.68566465,8110197.71605792
2022-09-10 05:03:00+09:00,3018278.0,3021427.0,3018278.0,3020775.0,3.06520542,9257427.10713669
2022-09-10 05:04:00+09:00,3020946.0,3020946.0,3019071.0,3020337.0,1.72637816,5213079.19045989
2022-09-10 05:05:00+09:00,3020418.0,3022173.0,3019468.0,3021458.0,3.94742885,11924656.71359334
2022-09-10 05:06:00+09:00,3021524.0,3022745.0,3019828.0,3021649.0,4.10816975,12411282.81798573
2022-09-10 05:07:00+09:00,3022000.0,3023378.0,3021122.0,3022961.0,1.38512263,4186444.59608966
2022-09-10 05:08:00+09:00,3022783.0,3023603.0,3021576.0,3021576.0,1.46552943,4429664.02519875
2022-09-10 05:09:00+09:00,3022089.0,3022457.0,3021708.0,3022061.0,2.38997289,7222782.85979525
2022-09-10 05:10:00+09:00,3022096.0,3024652.0,3021472.0,3023610.0,3.26761995,9880110.16867043
2022-09-10 05:11:00+09:00,3024238.0,3025481.0,3023750.0,3025125.0,1.06996548,3236380.22334346
2022-09-10 05:12:00+09:00,3024487.0,3024546.0,3023274.0,3024221.0,1.14484692,3461895.00483871
2022-09-10 05:13:00+09:00,3024672.0,3026616.0,3024672.0,3025333.0,1.69955541,5142512.25121569
2022-09-10 05:14:00+09:00,3025396.0,3026449.0,3025140.0,3026409.0,1.37478,4159761.85225536
2022-09-10 05:15:00+09:00,3026031.0,3032064.0,3025565.0,3032064.0,12.36892361,37473950.23964725
2022-09-10 05:16:00+09:00,3032285.0,3032776.0,3029098.0,3031675.0,6.98345814,21169045.5426562
2022-09-10 05:17:00+09:00,3030923.0,3030974.0,3027991.0,3027991.0,1.28643457,3897252.79223973
2022-09-10 05:18:00+09:00,3027976.0,3028769.0,3023259.0,3024156.0,5.16310858,15619749.50011321
2022-09-10 05:19:00+09:00,3024320.0,3024463.0,3022603.0,3023647.0,2.55546564,7725987.2101805
2022-09-10 05:20:00+09:00,3024122.0,3025300.0,3023594.0,3024997.0,1.53965294,4656858.6288056
2022-09-10 05:21:00+09:00,3025145.0,3027349.0,3024498.0,3026426.0,3.7136003,11238118.00642728
2022-09-10 05:22:00+09:00,3026427.0,3026427.0,3023846.0,3023940.0,2.86489894,8666647.9431708
2022-09-10 05:23:00+09:00,3024652.0,3025129.0,3023454.0,3023489.0,2.925164,8846976.91587151
2022-09-10 05:24:00+09:00,3023487.0,3024581.0,3021862.0,3022789.0,2.90081378,8769941.22277477
2022-09-10 05:25:00+09:00,3022557.0,3023580.0,3022178.0,3022300.0,0.98755185,2985135.53183546
2022-09-10 05:26:00+09:00,3022261.0,3025532.0,3022132.0,3024245.0,2.04230372,6176476.4974864
2022-09-10 05:27:00+09:00,3024270.0,3024545.0,3023129.0,3024054.0,1.45134772,4388728.33340768
2022-09-10 05:28:00+09:00,3024054.0,3025344.0,3023780.0,3024740.0,0.74864157,2264206.44025571
2022-09-10 05:29:00+09:00,3024740.0,3026354.0,3024554.0,3025851.0,1.17050511,3541384.62803779
2022-09-10 05:30:00+09:00,3025148.0,3025916.0,3023837.0,3024116.0,1.86565629,5643071.25361617
2022-09-10 05:31:00+09:00,3024216.0,3024620.0,3021847.0,3022925.0,5.9162909,17885797.03604174
2022-09-10 05:32:00+09:00,3023275.0,3026815.0,3023025.0,3025922.0,2.42442259,7333189.40490042
2022-09-10 05:33:00+09:00,3026048.0,3028108.0,3025284.0,3027148.0,2.03985995,6175011.01603458
2022-09-10 05:34:00+09:00,3027104.0,3028725.0,3026444.0,3027940.0,3.31785092,10045337.24686443
2022-09-10 05:35:00+09:00,3027981.0,3030010.0,3026746.0,3029427.0,1.58724141,4806611.12515852
2022-09-10 05:36:00+09:00,3029652.0,3030237.0,3028600.0,3030237.0,0.7432,2251377.0228
2022-09-10 05:37:00+09:00,3030470.0,3034940.0,3030146.0,3034325.0,7.22299227,21907776.26569494
2022-09-10 05:38:00+09:00,3033961.0,3037203.0,3033709.0,3035797.0,4.48708502,13620833.68641307
2022-09-10 05:39:00+09:00,3036260.0,3037177.0,3033840.0,3035000.0,4.64593748,14102063.84237742
2022-09-10 05:40:00+09:00,3035091.0,3036500.0,3034379.0,3035324.0,3.52266971,10693859.75581608
2022-09-10 05:41:00+09:00,3035460.0,3037018.0,3033990.0,3034413.0,2.47669034,7517578.29504358
2022-09-10 05:42:00+09:00,3034765.0,3034765.0,3032115.0,3032968.0,3.80707069,11548398.37500809
2022-09-10 05:43:00+09:00,3032600.0,3032793.0,3031714.0,3031714.0,0.8691,2635274.2415997
2022-09-10 05:44:00+09:00,3031854.0,3032400.0,3031359.0,3032171.0,1.26301344,3829153.095071
2022-09-10 05:45:00+09:00,3032111.0,3032301.0,3031334.0,3032292.0,0.62091127,1882572.89155035
2022-09-10 05:46:00+09:00,3032295.0,3032295.0,3028782.0,3029706.0,2.442207,7400554.1119751
2022-09-10 05:47:00+09:00,3028936.0,3029835.0,3023768.0,3024060.0,10.27966562,31103254.23030348
2022-09-10 05:48:00+09:00,3024100.0,3025654.0,3023252.0,3024171.0,3.11866554,9431641.71092559
2022-09-10 05:49:00+09:00,3023322.0,3026552.0,3023227.0,3026298.0,4.73481602,14323027.09285238
2022-09-10 05:50:00+09:00,3026442.0,3027117.0,3022513.0,3023146.0,3.27102545,9893570.52886583
2022-09-10 05:51:00+09:00,3022845.0,3024458.0,3022446.0,3023946.0,2.09265497,6327113.39374717
2022-09-10 05:52:00+09:00,3023681.0,3024123.0,3022521.0,3023760.0,0.75,2267506.895
2022-09-10 05:53:00+09:00,3023760.0,3023883.0,3022352.0,3023606.0,1.39396888,4214356.53745588
2022-09-10 05:54:00+09:00,3023541.0,3025120.0,3023538.0,3024323.0,2.07846665,6285971.04756061
2022-09-10 05:55:00+09:00,3024450.0,3025062.0,3024063.0,3024371.0,0.42263484,1278269.06838391
2022-09-10 05:56:00+09:00,3024555.0,3026873.0,3024551.0,3026005.0,4.50686328,13638009.15479169
2022-09-10 05:57:00+09:00,3026229.0,3027137.0,3024314.0,3026589.0,7.12486572,21558791.98925273
2022-09-10 05:58:00+09:00,3026519.0,3027904.0,3025509.0,3027185.0,6.83544949,20687380.05674184
2022-09-10 05:59:00+09:00,3027070.0,3029987.0,3025882.0,3028918.0,7.59639473,23002505.0926603
2022-09-10 06:00:00+09:00,3028875.0,3029669.0,3026083.0,3026097.0,4.64441685,14061670.16375544
2022-09-10 06:01:00+09:00,3026006.0,3026009.0,3022040.0,3022423.0,3.29975825,9979749.85493466
2022-09-10 06:02:00+09:00,3022673.0,3024441.0,3022452.0,3024187.0,0.82594291,2497435.70241605
2022-09-10 06:03:00+09:00,3024316.0,3026514.0,3023919.0,3026514.0,1.18797636,3594052.35895423
2022-09-10 06:04:00+09:00,3026650.0,3027685.0,3026207.0,3026272.0,3.43213515,10386952.93435066
2022-09-10 06:05:00+09:00,3026214.0,3026859.0,3024691.0,3024691.0,2.18543986,6613249.95245971
2022-09-10 06:06:00+09:00,3025000.0,3025000.0,3022454.0,3023101.0,1.79881338,5439359.15725928
2022-09-10 06:07:00+09:00,3023553.0,3024661.0,3023535.0,3024395.0,0.56689098,1714449.3343569
2022-09-10 06:08:00+09:00,3024221.0,3024997.0,3022414.0,3024997.0,1.81515017,5489245.31125563
2022-09-10 06:09:00+09:00,3024396.0,3024396.0,3023101.0,3023570.0,0.6749541,2041002.1866238
2022-09-10 06:10:00+09:00,3023979.0,3023979.0,3022745.0,3022745.0,0.734,2218979.12427032
2022-09-10 06:11:00+09:00,3023534.0,3024150.0,3023111.0,3023432.0,0.52268908,1580418.72357812
2022-09-10 06:12:00+09:00,3023432.0,3024694.0,3023432.0,3024117.0,1.04651908,3164908.13910216
2022-09-10 06:13:00+09:00,3023812.0,3024648.0,3023571.0,3023571.0,0.3509894,1061504.82178569
2022-09-10 06:14:00+09:00,3023432.0,3023488.0,3022488.0,3023259.0,1.28699857,3890629.05259409
2022-09-10 06:15:00+09:00,3023214.0,3023848.0,3022461.0,3022461.0,0.5545,1676398.41285521
2022-09-10 06:16:00+09:00,3022461.0,3023211.0,3020327.0,3021676.0,3.44667646,10414802.51601513
2022-09-10 06:17:00+09:00,3021972.0,3022047.0,3020116.0,3021232.0,2.08448783,6297186.31040336
2022-09-10 06:18:00+09:00,3021232.0,3021301.0,3021232.0,3021232.0,0.14,422976.635
2022-09-10 06:19:00+09:00,3021235.0,3021335.0,3020675.0,3020724.0,0.29499148,891147.7419096
2022-09-10 06:20:00+09:00,3020720.0,3021161.0,3019956.0,3020563.0,1.741,5258513.30105845
2022-09-10 06:21:00+09:00,3020559.0,3023178.0,3020287.0,3021855.0,2.33277988,7049902.89207283
2022-09-10 06:22:00+09:00,3022115.0,3022115.0,3019950.0,3020893.0,2.81451984,8502241.386388
2022-09-10 06:23:00+09:00,3020943.0,3021054.0,3019751.0,3020590.0,0.945,2854238.65882828
2022-09-10 06:24:00+09:00,3020077.0,3021134.0,3019300.0,3021134.0,1.124276,3395814.81855439
2022-09-10 06:25:00+09:00,3020799.0,3021092.0,3020010.0,3020833.0,0.46177152,1394894.45026262
2022-09-10 06:26:00+09:00,3020833.0,3021633.0,3020535.0,3021585.0,1.02707209,3102773.73392566
2022-09-10 06:27:00+09:00,3021316.0,3022429.0,3021316.0,3021825.0,0.15964654,482465.4826283
2022-09-10 06:28:00+09:00,3022405.0,3023978.0,3021301.0,3023292.0,3.54202031,10707539.89301638
2022-09-10 06:29:00+09:00,3023042.0,3023314.0,3022760.0,3023051.0,0.87389484,2641822.77016046
2022-09-10 06:30:00+09:00,3023212.0,3023456.0,3022580.0,3023034.0,0.96,2902186.7927122
2022-09-10 06:31:00+09:00,3023060.0,3023060.0,3021401.0,3021501.0,0.74745117,2258972.43934527
2022-09-10 06:32:00+09:00,3021454.0,3022032.0,3019505.0,3019674.0,2.65819047,8029419.93461788
2022-09-10 06:33:00+09:00,3019605.0,3019605.0,3013074.0,3014601.0,7.21441527,21755923.48119064
2022-09-10 06:34:00+09:00,3015052.0,3016006.0,3013819.0,3013937.0,2.5461866,7676595.59717831
2022-09-10 06:35:00+09:00,3013937.0,3015058.0,3011724.0,3013900.0,3.52613373,10624998.91085225
2022-09-10 06:36:00+09:00,3014800.0,3015696.0,3014202.0,3015021.0,0.77937,2349943.69745688
2022-09-10 06:37:00+09:00,3015440.0,3017796.0,3015440.0,3017796.0,2.23294881,6735166.06349444
2022-09-10 06:38:00+09:00,3017685.0,3021719.0,3016810.0,3021500.0,4.55614832,13755712.51167153
2022-09-10 06:39:00+09:00,3021562.0,3025732.0,3020968.0,3024875.0,7.64522885,23115839.77047157
2022-09-10 06:40:00+09:00,3024975.0,3031906.0,3024462.0,3031662.0,8.23125679,24928969.45725827
2022-09-10 06:41:00+09:00,3031142.0,3032736.0,3029375.0,3029911.0,6.52749435,19782961.43282695
2022-09-10 06:42:00+09:00,3029506.0,3029551.0,3027199.0,3028390.0,2.28320382,6913793.09387363
2022-09-10 06:43:00+09:00,3028197.0,3028332.0,3026250.0,3027427.0,2.76958464,8385550.3965219
2022-09-10 06:44:00+09:00,3027427.0,3027835.0,3023358.0,3025177.0,4.3189075,13067313.11652082
2022-09-10 06:45:00+09:00,3025055.0,3025870.0,3024441.0,3025216.0,2.0772,6284257.37194315
2022-09-10 06:46:00+09:00,3025782.0,3029472.0,3025255.0,3028676.0,1.92803824,5837658.083491
2022-09-10 06:47:00+09:00,3028979.0,3029869.0,3027014.0,3027382.0,1.74179452,5274542.34745643
2022-09-10 06:48:00+09:00,3026901.0,3027312.0,3025697.0,3026849.0,1.2172266,3683923.95134339
2022-09-10 06:49:00+09:00,3026846.0,3027261.0,3026236.0,3026825.0,0.27231612,824227.11613354
2022-09-10 06:50:00+09:00,3026502.0,3026830.0,3025413.0,3025675.0,0.48369,1463702.02017329
2022-09-10 06:51:00+09:00,3025254.0,3025673.0,3022165.0,3023595.0,2.73661625,8276079.06105621
2022-09-10 06:52:00+09:00,3023731.0,3023731.0,3018332.0,3020518.0,2.69466025,8139195.08957286
2022-09-10 06:53:00+09:00,3020700.0,3021434.0,3016477.0,3017000.0,4.34437894,13113241.55573211
2022-09-10 06:54:00+09:00,3016725.0,3017433.0,3014184.0,3017039.0,9.81312114,29601083.59280197
